customer_id,full_name,email,phone,national_id,age,gender,region,marital_status,education_level,employment_status,housing_status,annual_income,savings_balance,checking_balance,loan_amount,loan_duration_months,existing_credits,past_due_count,credit_history_score,debt_ratio,loan_purpose,consent_flag,application_date,credit_risk
CUST-001876,Boubacar Traore,boubacar.traore1876@example-bank.test,+222-35-109239,8292509652,42,F,Assaba,divorced,master,public_sector,own,120000.0,35145.08,9757.06,6114.52,6,1,0,609,0.159,education,TRUE,2025-01-23,good
CUST-001877,Mohamed Sow,mohamed.sow1877@example-bank.test,+222-46-348063,1400701337,45,F,Hodh El Gharbi,married,primary,unemployed,rent,9380.37,1336.24,465.49,8494.21,18,1,1,623,0.964,business,TRUE,2025-03-14,good
CUST-001878,Zeinebou Sow,zeinebou.sow1878@example-bank.test,+222-24-827425,5284786652,29,M,Nouakchott,widowed,bachelor,self_employed,other,33518.61,11504.7,2875.83,5409.54,12,1,1,524,0.333,car,FALSE,2025-10-16,bad
CUST-001879,Mohamed Sy,mohamed.sy1879@example-bank.test,+222-30-284305,3196242691,38,M,Guidimakha,single,secondary,retired,family,6181.0,2400.67,-170.97,23172.95,36,2,1,590,1.8,car,TRUE,2025-08-05,bad
CUST-001880,Mohamed Kane,mohamed.kane1880@example-bank.test,+222-32-655303,2981399736,50,F,Brakna,married,secondary,unemployed,rent,18610.0,5862.01,2721.53,7457.24,18,0,0,508,0.509,consumer_goods,TRUE,2025-06-27,good
CUST-001881,Mariam Ould,mariam.ould1881@example-bank.test,+222-36-173414,5180754428,43,F,Nouakchott,married,master,public_sector,family,34075.65,11445.23,5217.46,21903.08,36,1,0,618,0.759,car,TRUE,2025-07-04,bad
CUST-001882,Noura Barry,noura.barry1882@example-bank.test,+222-23-486850,5358238850,30,F,Gorgol,single,master,self_employed,rent,69547.7,0.0,-1447.09,15710.12,24,1,1,509,0.322,consumer_goods,TRUE,2025-06-09,bad
CUST-001883,Yahya Sow,yahya.sow1883@example-bank.test,+222-25-904325,4863619106,38,F,Nouakchott,married,primary,public_sector,rent,11328.05,1551.55,924.08,3279.15,12,2,0,668,0.346,car,TRUE,2025-06-26,good
CUST-001884,Mintou Ahmed,mintou.ahmed1884@example-bank.test,+222-38-342700,6370520520,30,M,Nouakchott,married,secondary,student,family,6418.25,452.95,760.41,8538.55,24,1,1,622,1.538,housing,TRUE,2025-04-02,bad
CUST-001885,Ahmed Ahmed,ahmed.ahmed1885@example-bank.test,+222-28-434927,7254263226,40,F,Trarza,married,primary,student,rent,4000.0,0.0,353.15,17588.76,24,0,0,687,1.8,consumer_goods,TRUE,2025-01-27,bad
CUST-001886,Boubacar Fall,boubacar.fall1886@example-bank.test,+222-40-107241,5461575782,41,M,Brakna,single,secondary,self_employed,family,42752.49,21051.71,4228.98,10910.25,12,1,0,477,0.386,business,TRUE,2025-06-20,bad
CUST-001887,Mohamed Traore,mohamed.traore1887@example-bank.test,+222-21-911629,6851469450,37,M,Adrar,married,primary,unemployed,own,4000.0,978.59,950.29,18022.23,12,1,1,666,1.8,business,TRUE,2025-08-14,bad
CUST-001888,Boubacar Ould,boubacar.ould1888@example-bank.test,+222-40-803907,5095373352,55,M,Hodh El Gharbi,married,secondary,private_sector,family,11289.53,3762.74,1694.16,10959.14,24,0,0,668,1.162,education,FALSE,2025-05-02,bad
CUST-001889,Aicha Ahmed,aicha.ahmed1889@example-bank.test,+222-46-262515,8546038593,42,F,Nouakchott,married,bachelor,unemployed,own,20137.58,3126.59,1517.85,8531.08,24,1,0,699,0.515,housing,TRUE,2025-03-12,bad
CUST-001890,Boubacar Mahmoud,boubacar.mahmoud1890@example-bank.test,+222-30-356642,1517759748,38,F,Nouakchott,married,bachelor,private_sector,family,43445.47,4225.59,8565.26,3391.73,12,0,0,648,0.197,consumer_goods,TRUE,2025-10-17,good
CUST-001891,Mariam Traore,mariam.traore1891@example-bank.test,+222-27-259999,6012835814,34,M,Nouadhibou,married,bachelor,self_employed,rent,23357.13,10626.08,2093.72,6475.94,36,1,0,733,0.459,housing,TRUE,2025-04-16,good
CUST-001892,Zeinebou Fall,zeinebou.fall1892@example-bank.test,+222-27-444451,6311171290,42,M,Trarza,married,secondary,public_sector,rent,26044.86,2331.37,-821.62,25441.47,18,0,0,656,0.937,consumer_goods,TRUE,2025-12-29,good
CUST-001893,Fatimata Sy,fatimata.sy1893@example-bank.test,+222-39-526102,6695417186,18,M,Nouakchott,single,secondary,public_sector,own,32060.71,11919.32,1886.09,44522.3,36,2,0,670,1.464,business,TRUE,2025-03-16,good
CUST-001894,Zeinebou Salem,zeinebou.salem1894@example-bank.test,+222-21-212999,4007199142,42,F,Adrar,married,secondary,public_sector,rent,33343.46,5915.36,2502.44,8018.99,36,0,1,577,0.431,business,TRUE,2025-05-03,bad
CUST-001895,Yahya Mint,yahya.mint1895@example-bank.test,+222-24-538291,9141235303,40,M,Trarza,married,secondary,self_employed,own,15123.25,1350.89,2193.32,5487.27,18,0,0,635,0.618,housing,TRUE,2025-12-19,bad
CUST-001896,Mariam Barry,mariam.barry1896@example-bank.test,+222-46-413316,3865882842,36,F,Nouakchott,single,secondary,unemployed,rent,16999.18,2126.98,1164.81,16946.31,18,0,0,570,1.143,other,TRUE,2025-01-08,good
CUST-001897,Mariam Ba,mariam.ba1897@example-bank.test,+222-22-474040,5777495959,46,F,Tagant,single,master,student,family,42849.28,23279.58,-1500.0,12094.92,12,0,0,704,0.513,business,TRUE,2025-10-19,bad
CUST-001898,Cheikh Fall,cheikh.fall1898@example-bank.test,+222-31-596605,4701793305,48,M,Hodh Ech Chargui,married,secondary,private_sector,other,27651.24,7967.53,-604.1,6466.49,48,0,0,627,0.375,education,TRUE,2025-07-26,good
CUST-001899,Cheikh Mahmoud,cheikh.mahmoud1899@example-bank.test,+222-22-838138,8340950076,36,M,Nouakchott,single,secondary,private_sector,family,40499.53,18527.18,3673.6,5995.19,48,1,1,615,0.349,car,TRUE,2025-08-14,good
CUST-001900,Abdallahi Diallo,abdallahi.diallo1900@example-bank.test,+222-24-608402,7585917657,39,M,Trarza,married,primary,public_sector,own,22441.89,5699.81,1264.6,11851.73,36,1,0,619,0.625,education,TRUE,2025-04-23,bad
CUST-001901,Mohamed Barry,mohamed.barry1901@example-bank.test,+222-30-192791,2574530109,62,M,Adrar,single,master,retired,family,24232.87,12041.58,2331.74,18329.27,12,1,1,641,0.822,car,TRUE,2025-12-13,bad
CUST-001902,Ahmed Ba,ahmed.ba1902@example-bank.test,+222-42-471101,9774060512,24,M,Hodh El Gharbi,married,secondary,self_employed,own,24742.97,556.31,3559.32,6908.07,12,0,2,553,0.434,consumer_goods,TRUE,2025-11-11,good
CUST-001903,Fatimata Sow,fatimata.sow1903@example-bank.test,+222-45-354708,2407571151,31,M,Nouakchott,single,secondary,private_sector,family,36696.08,0.0,-1500.0,15982.24,12,0,0,709,0.539,other,TRUE,2025-07-18,good
CUST-001904,Boubacar Sy,boubacar.sy1904@example-bank.test,+222-33-693872,6783277040,26,M,Adrar,married,primary,unemployed,own,23855.19,0.0,395.75,12264.25,48,1,0,662,0.684,business,TRUE,2025-03-12,good
CUST-001905,Yahya Ba,yahya.ba1905@example-bank.test,+222-35-976148,3668116046,41,M,Hodh El Gharbi,divorced,bachelor,self_employed,rent,62171.74,14609.09,-722.44,5150.56,24,0,0,563,0.01,health,TRUE,2025-12-24,bad
CUST-001906,Mohamed Diallo,mohamed.diallo1906@example-bank.test,+222-40-612761,8158070875,39,F,Nouadhibou,married,master,public_sector,rent,78804.7,49564.92,14791.85,10293.71,18,0,1,647,0.198,consumer_goods,TRUE,2025-02-03,good
CUST-001907,Yahya Ould,yahya.ould1907@example-bank.test,+222-22-486433,1653103873,25,M,Nouakchott,single,master,private_sector,rent,21236.08,0.0,1837.67,14891.62,24,1,0,626,0.865,car,TRUE,2025-08-24,good
CUST-001908,Noura Fall,noura.fall1908@example-bank.test,+222-37-724457,2053963410,34,M,Trarza,married,secondary,self_employed,own,47064.6,10158.41,8736.44,9835.62,12,1,2,743,0.398,car,TRUE,2025-10-24,good
CUST-001909,Mariam Traore,mariam.traore1909@example-bank.test,+222-29-201101,1282997791,52,F,Hodh Ech Chargui,single,secondary,private_sector,other,20185.51,4848.96,530.52,5835.04,24,1,1,646,0.443,education,FALSE,2025-04-02,good
CUST-001910,Yahya Salem,yahya.salem1910@example-bank.test,+222-23-707622,1183528834,39,F,Nouakchott,single,master,unemployed,own,4897.56,0.0,-273.56,13097.69,48,2,1,503,1.8,consumer_goods,TRUE,2025-10-28,bad
CUST-001911,Mintou Ba,mintou.ba1911@example-bank.test,+222-20-187284,9365636229,36,F,Nouakchott,widowed,master,private_sector,own,107840.36,16684.0,8513.14,40266.1,12,2,0,749,0.501,education,FALSE,2025-06-21,bad
CUST-001912,Mariam Mokhtar,mariam.mokhtar1912@example-bank.test,+222-35-457542,4245105091,47,F,Brakna,married,master,public_sector,own,36413.24,1487.63,-147.95,11751.57,48,0,0,597,0.548,business,TRUE,2025-07-03,good
CUST-001913,Mohamed Kane,mohamed.kane1913@example-bank.test,+222-39-927629,7167587260,44,F,Nouakchott,married,bachelor,student,own,7738.08,0.0,1743.09,6857.87,24,0,0,593,0.928,education,TRUE,2025-10-03,bad
CUST-001914,Sidi Kane,sidi.kane1914@example-bank.test,+222-32-691232,4123254789,20,F,Nouakchott,single,secondary,student,own,13654.21,2933.22,2626.51,7568.94,48,1,1,477,0.6,car,FALSE,2025-01-18,bad
CUST-001915,Abdallahi Ahmed,abdallahi.ahmed1915@example-bank.test,+222-35-914142,5851852559,35,M,Assaba,married,bachelor,retired,family,34160.03,18582.2,4204.61,14676.51,24,1,2,530,0.532,consumer_goods,TRUE,2025-06-12,good
CUST-001916,Cheikh Ould,cheikh.ould1916@example-bank.test,+222-24-958926,3058701089,45,F,Nouakchott,single,secondary,private_sector,own,79214.61,285.39,11398.88,25623.91,36,1,0,496,0.335,business,TRUE,2025-04-10,bad
CUST-001917,Mariam Diallo,mariam.diallo1917@example-bank.test,+222-40-434854,8427888357,40,M,Hodh Ech Chargui,single,bachelor,private_sector,own,120000.0,0.0,20823.11,4688.68,24,0,0,552,0.25,car,TRUE,2025-05-23,good
CUST-001918,Mohamed Sy,mohamed.sy1918@example-bank.test,+222-42-699003,6314557631,42,M,Nouakchott,single,bachelor,private_sector,family,41903.0,0.0,11192.89,6342.22,60,0,0,516,0.188,consumer_goods,TRUE,2025-10-03,good
CUST-001919,Mariam Ba,mariam.ba1919@example-bank.test,+222-47-733936,5075966094,56,M,Nouadhibou,married,bachelor,retired,rent,23052.99,6034.54,3109.02,9086.28,36,1,1,571,0.438,education,TRUE,2025-12-12,bad
CUST-001920,Cheikh Fall,cheikh.fall1920@example-bank.test,+222-39-210437,6929580171,38,M,Inchiri,single,secondary,unemployed,own,11350.99,3238.25,-288.17,8521.83,24,1,0,614,0.966,education,TRUE,2025-02-04,bad
CUST-001921,Aicha Ahmed,aicha.ahmed1921@example-bank.test,+222-32-173793,5679106174,53,F,Nouakchott,married,bachelor,self_employed,family,15555.53,4989.24,116.14,11246.93,60,2,1,656,0.951,consumer_goods,TRUE,2025-02-23,bad
CUST-001922,Zeinebou Ba,zeinebou.ba1922@example-bank.test,+222-21-282954,7220108503,32,M,Nouakchott,married,secondary,public_sector,own,38304.37,0.0,5318.6,14364.23,12,3,1,679,0.432,car,TRUE,2025-01-21,good
CUST-001923,Zeinebou Ould,zeinebou.ould1923@example-bank.test,+222-37-556412,5090268279,41,F,Brakna,single,secondary,private_sector,other,35255.48,5558.17,8492.81,22773.85,24,0,1,561,0.743,consumer_goods,TRUE,2025-04-28,bad
CUST-001924,Yahya Sy,yahya.sy1924@example-bank.test,+222-45-142953,1923199893,42,F,Nouakchott,divorced,master,public_sector,own,59471.92,25699.31,3630.87,7209.13,24,3,0,566,0.304,car,TRUE,2025-02-05,good
CUST-001925,Cheikh Traore,cheikh.traore1925@example-bank.test,+222-40-234502,1271597205,39,M,Guidimakha,married,secondary,private_sector,family,17599.88,3311.9,1997.6,7265.88,60,1,1,549,0.545,education,TRUE,2025-07-12,good
CUST-001926,Aicha Mint,aicha.mint1926@example-bank.test,+222-42-650241,5568297283,26,F,Nouakchott,single,secondary,private_sector,own,21053.27,0.0,3890.5,9047.64,12,1,1,647,0.626,health,TRUE,2025-02-11,good
CUST-001927,Mariam Kane,mariam.kane1927@example-bank.test,+222-38-791520,4483150157,18,M,Assaba,divorced,primary,private_sector,rent,19732.85,5597.81,3039.75,14164.05,36,0,1,538,0.746,car,TRUE,2025-07-30,bad
CUST-001928,Noura Sow,noura.sow1928@example-bank.test,+222-36-134633,1038308132,33,M,Nouakchott,married,master,private_sector,rent,120000.0,16012.05,-1500.0,12563.78,12,2,0,560,0.194,business,TRUE,2025-10-19,bad
CUST-001929,Khadijetou Mokhtar,khadijetou.mokhtar1929@example-bank.test,+222-42-121925,5502290921,32,F,Nouakchott,divorced,bachelor,unemployed,own,8276.86,0.0,255.33,16501.14,48,2,1,568,1.8,business,TRUE,2025-11-02,bad
CUST-001930,Abdallahi Traore,abdallahi.traore1930@example-bank.test,+222-37-409208,1789502254,60,F,Gorgol,divorced,primary,private_sector,family,24660.62,5554.86,1059.28,11903.1,6,1,0,678,0.496,health,TRUE,2025-10-24,good
CUST-001931,Sidi Kane,sidi.kane1931@example-bank.test,+222-21-453926,2814476617,46,M,Nouakchott,married,master,unemployed,family,8535.35,2843.83,1424.09,10429.4,36,2,0,612,1.502,business,TRUE,2025-06-14,bad
CUST-001932,Ahmed Barry,ahmed.barry1932@example-bank.test,+222-30-710080,1705652692,35,F,Nouakchott,married,bachelor,private_sector,rent,21109.18,0.0,1472.87,8832.07,36,0,0,642,0.478,business,TRUE,2025-09-13,good
CUST-001933,Fatimata Salem,fatimata.salem1933@example-bank.test,+222-30-895537,1236502401,40,M,Nouakchott,married,secondary,self_employed,family,18245.63,8190.46,2071.62,8637.72,24,0,0,618,0.537,education,FALSE,2025-12-25,bad
CUST-001934,Mintou Kane,mintou.kane1934@example-bank.test,+222-42-261077,8756396695,63,M,Inchiri,married,secondary,self_employed,rent,20317.93,0.0,956.74,10972.55,60,1,0,736,0.61,car,TRUE,2025-10-02,bad
CUST-001935,Sidi Salem,sidi.salem1935@example-bank.test,+222-32-687425,2103948456,47,F,Nouakchott,single,secondary,private_sector,own,27959.5,7985.43,347.94,36467.62,24,2,0,639,1.519,health,TRUE,2025-05-29,bad
CUST-001936,Zeinebou Barry,zeinebou.barry1936@example-bank.test,+222-33-810284,2905336653,35,F,Assaba,married,primary,private_sector,family,23177.01,9930.93,4150.26,8963.86,12,2,1,636,0.672,business,TRUE,2025-10-27,bad
CUST-001937,Fatimata Barry,fatimata.barry1937@example-bank.test,+222-43-869023,3990585209,35,F,Assaba,widowed,bachelor,self_employed,family,33775.42,11704.84,2179.17,24310.32,12,1,0,457,1.015,business,TRUE,2025-04-03,good
CUST-001938,Cheikh Sow,cheikh.sow1938@example-bank.test,+222-40-108332,2792338808,44,F,Hodh El Gharbi,single,phd,public_sector,rent,51827.22,5544.71,-852.94,11148.57,12,1,0,586,0.234,housing,TRUE,2025-05-05,good
CUST-001939,Abdallahi Ba,abdallahi.ba1939@example-bank.test,+222-48-779770,4500121292,34,F,Nouakchott,married,bachelor,public_sector,other,38246.65,176.45,7311.77,6318.8,36,0,1,573,0.247,housing,TRUE,2025-12-20,good
CUST-001940,Noura Ould,noura.ould1940@example-bank.test,+222-42-421099,2277504183,45,M,Nouakchott,married,bachelor,private_sector,own,43185.65,14609.83,-1500.0,21442.06,12,1,1,467,0.709,education,TRUE,2025-07-16,bad
CUST-001941,Boubacar Ould,boubacar.ould1941@example-bank.test,+222-47-714601,3368707893,34,M,Nouakchott,married,master,private_sector,own,58123.37,1648.1,5264.05,3656.38,48,1,0,578,0.248,business,FALSE,2025-09-01,good
CUST-001942,Mohamed Mint,mohamed.mint1942@example-bank.test,+222-41-158757,3377163338,39,M,Nouakchott,married,secondary,unemployed,own,13760.45,4592.06,-734.3,7270.23,36,2,1,491,0.602,business,TRUE,2025-08-28,bad
CUST-001943,Cheikh Diallo,cheikh.diallo1943@example-bank.test,+222-41-909837,7549969153,42,F,Hodh Ech Chargui,single,secondary,public_sector,own,37419.44,17322.1,8843.92,11718.72,12,0,1,620,0.577,housing,TRUE,2025-06-21,good
CUST-001944,Ahmed Barry,ahmed.barry1944@example-bank.test,+222-29-819691,2439887743,42,M,Tagant,married,secondary,public_sector,own,29627.07,12237.41,3711.54,16822.47,24,0,0,692,0.767,education,TRUE,2025-05-03,good
CUST-001945,Mariam Diallo,mariam.diallo1945@example-bank.test,+222-43-394553,4545972301,45,F,Nouakchott,married,secondary,self_employed,rent,19179.19,8995.4,-160.18,14311.45,48,1,2,642,0.816,business,TRUE,2025-03-26,good
CUST-001946,Zeinebou Salem,zeinebou.salem1946@example-bank.test,+222-39-866034,2755677640,46,M,Nouakchott,single,secondary,retired,family,18816.32,1590.74,2924.34,11301.56,12,0,0,713,0.754,education,TRUE,2025-07-23,good
CUST-001947,Yahya Traore,yahya.traore1947@example-bank.test,+222-30-774126,2707161784,41,M,Nouakchott,married,secondary,public_sector,rent,41018.14,20263.02,5674.26,30248.18,48,0,1,519,0.928,housing,TRUE,2025-02-13,bad
CUST-001948,Fatimata Fall,fatimata.fall1948@example-bank.test,+222-29-632519,8598475343,55,F,Trarza,divorced,secondary,public_sector,own,30363.74,11769.98,1777.58,15456.82,24,0,0,475,0.541,housing,TRUE,2025-02-07,bad
CUST-001949,Khadijetou Mahmoud,khadijetou.mahmoud1949@example-bank.test,+222-47-865922,6058532450,38,M,Nouakchott,single,bachelor,student,rent,14984.16,3832.76,3876.33,9109.96,36,1,1,579,0.641,other,TRUE,2025-09-28,good
CUST-001950,Aicha Mint,aicha.mint1950@example-bank.test,+222-30-827581,2507185770,47,M,Nouakchott,single,primary,self_employed,own,11736.78,1208.55,898.74,12323.48,36,0,0,765,1.12,other,TRUE,2025-10-01,bad
CUST-001951,Fatimata Sow,fatimata.sow1951@example-bank.test,+222-33-419339,9818771902,35,F,Nouakchott,divorced,bachelor,private_sector,family,41366.08,14535.31,-179.42,24385.96,12,0,0,649,0.532,consumer_goods,TRUE,2025-10-17,good
CUST-001952,Cheikh Ahmed,cheikh.ahmed1952@example-bank.test,+222-30-225452,9221501360,30,M,Nouakchott,divorced,bachelor,unemployed,rent,20078.07,7115.9,1503.04,8555.23,18,2,0,631,0.662,housing,TRUE,2025-07-02,good
CUST-001953,Cheikh Sy,cheikh.sy1953@example-bank.test,+222-44-609080,3352083902,38,F,Assaba,divorced,secondary,self_employed,rent,16404.13,0.0,962.24,21557.63,24,0,0,639,1.343,business,TRUE,2025-04-16,good
CUST-001954,Mintou Diallo,mintou.diallo1954@example-bank.test,+222-22-792505,9989617523,53,F,Guidimakha,single,bachelor,public_sector,own,31723.1,7170.96,3498.46,15169.31,12,1,1,549,0.44,education,TRUE,2025-01-29,bad
CUST-001955,Zeinebou Salem,zeinebou.salem1955@example-bank.test,+222-48-885340,9079324508,26,M,Guidimakha,divorced,secondary,self_employed,own,20596.37,3240.73,4166.11,14442.06,12,2,0,521,0.883,housing,TRUE,2025-02-26,bad
CUST-001956,Aicha Fall,aicha.fall1956@example-bank.test,+222-32-907290,7421731318,33,M,Hodh Ech Chargui,single,primary,public_sector,own,33685.32,8731.16,3609.96,19341.31,12,1,0,623,0.784,business,TRUE,2025-07-18,bad
CUST-001957,Boubacar Mokhtar,boubacar.mokhtar1957@example-bank.test,+222-24-685232,2588817216,22,M,Adrar,married,secondary,private_sector,own,57812.19,7917.45,10466.68,14195.73,12,1,0,609,0.392,other,TRUE,2025-02-20,good
CUST-001958,Noura Ahmed,noura.ahmed1958@example-bank.test,+222-47-971907,1397774017,37,F,Nouadhibou,married,secondary,self_employed,rent,20034.52,7043.76,-305.22,20628.07,18,1,1,658,01.08,consumer_goods,TRUE,2025-07-28,bad
CUST-001959,Ahmed Salem,ahmed.salem1959@example-bank.test,+222-34-856969,3823627657,37,M,Inchiri,married,secondary,private_sector,other,31151.3,429.88,4514.74,8933.37,18,0,1,482,0.382,education,TRUE,2025-02-24,good
CUST-001960,Mariam Ba,mariam.ba1960@example-bank.test,+222-30-316187,5504504275,32,F,Nouakchott,married,bachelor,self_employed,family,32398.22,1579.71,3439.05,5879.47,6,2,1,817,0.214,car,TRUE,2025-01-27,bad
CUST-001961,Cheikh Ould,cheikh.ould1961@example-bank.test,+222-20-183957,4657873429,36,M,Nouakchott,married,master,self_employed,rent,44938.97,22253.39,3208.74,11743.41,12,1,0,750,0.32,other,TRUE,2025-12-23,good
CUST-001962,Noura Salem,noura.salem1962@example-bank.test,+222-48-260067,5129348976,34,F,Nouakchott,married,bachelor,unemployed,rent,9627.83,0.0,1608.83,7709.37,18,1,0,528,0.962,car,TRUE,2025-11-21,bad
CUST-001963,Zeinebou Mokhtar,zeinebou.mokhtar1963@example-bank.test,+222-20-585423,2330854815,36,F,Nouakchott,single,secondary,private_sector,rent,44412.96,0.0,-461.84,6308.91,24,0,0,574,0.266,business,TRUE,2025-04-10,good
CUST-001964,Cheikh Salem,cheikh.salem1964@example-bank.test,+222-39-447773,1588190007,38,M,Nouakchott,single,primary,public_sector,own,25351.84,4410.18,321.68,15739.51,6,2,0,597,0.728,business,TRUE,2025-03-27,good
CUST-001965,Khadijetou Sy,khadijetou.sy1965@example-bank.test,+222-41-630493,7721819453,34,M,Nouakchott,married,primary,self_employed,own,19285.99,4879.9,-1500.0,14843.98,24,0,0,516,0.946,car,FALSE,2025-12-24,bad
CUST-001966,Sidi Kane,sidi.kane1966@example-bank.test,+222-47-159798,7968504043,32,F,Nouakchott,single,secondary,private_sector,rent,53898.92,21020.52,3615.53,6199.96,6,1,0,553,0.159,car,TRUE,2025-10-03,good
CUST-001967,Fatimata Sy,fatimata.sy1967@example-bank.test,+222-22-406535,4208429703,49,M,Nouadhibou,single,bachelor,private_sector,own,68606.0,5856.76,15147.24,9447.74,48,1,1,588,0.336,business,TRUE,2025-04-07,bad
CUST-001968,Noura Diallo,noura.diallo1968@example-bank.test,+222-42-298406,6430808312,39,M,Hodh Ech Chargui,single,secondary,self_employed,own,22548.3,11880.75,2628.82,9792.38,6,2,2,504,0.602,consumer_goods,TRUE,2025-05-29,bad
CUST-001969,Khadijetou Diallo,khadijetou.diallo1969@example-bank.test,+222-29-907889,3820095257,43,F,Nouakchott,single,bachelor,student,family,20046.27,5893.86,1135.95,8984.88,24,3,1,521,0.687,business,TRUE,2025-11-21,bad
CUST-001970,Mintou Sy,mintou.sy1970@example-bank.test,+222-47-721974,1469925770,48,M,Nouadhibou,married,primary,retired,rent,12136.73,4298.77,1395.67,15492.55,12,3,0,657,1.264,housing,TRUE,2025-04-11,bad
CUST-001971,Yahya Barry,yahya.barry1971@example-bank.test,+222-23-836763,4974700056,31,M,Nouadhibou,married,primary,private_sector,own,27454.52,5386.05,4391.8,5500.1,48,2,1,485,0.375,housing,TRUE,2025-01-31,bad
